date,stateCode,totalTokens,dataDay
2013-10-26,NJ,56423,20
2013-10-26,NM,48319,20
2013-10-26,NV,201472,20
2013-10-26,NY,309118,20
2013-10-26,OH,474440,20
2013-10-26,OK,145278,20
2013-10-26,OR,67554,20
2013-10-26,PA,362056,20
2013-10-26,SC,199483,20
2013-10-26,SD,12724,20
2013-10-26,TN,198760,20
2013-10-26,TX,1428209,20
2013-10-26,UT,88411,20
2013-10-26,VA,146739,20
2013-10-26,VT,11048,20
2013-10-26,WA,254411,20
2013-10-26,WI,165339,20
2013-10-26,WV,48937,20
2013-10-26,WY,2732,20
2013-10-27,AL,257164,21
2013-10-27,AR,50642,21
2013-10-27,AZ,306827,21
2013-10-27,CA,1985372,21
2013-10-27,CO,171381,21
2013-10-27,CT,228432,21
2013-10-27,DE,19931,21
2013-10-27,FL,988108,21
2013-10-27,GA,484050,21
2013-10-27,IA,115076,21
2013-10-27,ID,31651,21
2013-10-27,IL,131097,21
2013-10-27,IN,217778,21
2013-10-27,KS,87533,21
2013-10-27,KY,66816,21
2013-10-27,LA,273003,21
2013-10-27,MA,81734,21
2013-10-27,MD,231885,21
2013-10-27,ME,33824,21
2013-10-27,MI,649606,21
2013-10-27,MN,30989,21
2013-10-27,MO,51276,21
2013-10-27,MS,40008,21
2013-10-27,MT,7305,21
2013-10-27,NC,326716,21
2013-10-27,ND,4408,21
2013-10-27,NE,26254,21
2013-10-27,NH,17599,21
2013-10-27,NJ,76042,21
2013-10-27,NM,54806,21
2013-10-27,NV,201649,21
2013-10-27,NY,391376,21
2013-10-27,OH,610254,21
2013-10-27,OK,152663,21
2013-10-27,OR,66552,21
2013-10-27,PA,448392,21
2013-10-27,SC,216146,21
2013-10-27,SD,13086,21
2013-10-27,TN,202375,21
2013-10-27,TX,1682010,21
2013-10-27,UT,114801,21
2013-10-27,VA,187872,21
2013-10-27,VT,11566,21
2013-10-27,WA,261851,21
2013-10-27,WI,198834,21
2013-10-27,WV,58222,21
2013-10-27,WY,3284,21
2013-10-28,AL,278035,22
2013-10-28,AR,50612,22
2013-10-28,AZ,337114,22
2013-10-28,CA,2059783,22
2013-10-28,CO,164416,22
2013-10-28,CT,200095,22
2013-10-28,DE,20758,22
2013-10-28,FL,962212,22
2013-10-28,GA,471536,22
2013-10-28,IA,116248,22
2013-10-28,ID,34044,22
2013-10-28,IL,126022,22
2013-10-28,IN,223234,22
2013-10-28,KS,83639,22
2013-10-28,KY,72016,22
2013-10-28,LA,287878,22
2013-10-28,MA,70619,22
2013-10-28,MD,201389,22
2013-10-28,ME,32063,22
2013-10-28,MI,601818,22
2013-10-28,MN,30576,22
2013-10-28,MO,48983,22
2013-10-28,MS,43261,22
2013-10-28,MT,7903,22
2013-10-28,NC,332959,22
2013-10-28,ND,5131,22
2013-10-28,NE,26278,22
2013-10-28,NH,14643,22
2013-10-28,NJ,64472,22
2013-10-28,NM,54794,22
2013-10-28,NV,212510,22
2013-10-28,NY,353214,22
2013-10-28,OH,577584,22
2013-10-28,OK,150925,22
2013-10-28,OR,68571,22
2013-10-28,PA,415957,22
2013-10-28,SC,216204,22
2013-10-28,SD,10415,22
2013-10-28,TN,202772,22
2013-10-28,TX,1679843,22
2013-10-28,UT,121367,22
2013-10-28,VA,162165,22
2013-10-28,VT,11383,22
2013-10-28,WA,294182,22
2013-10-28,WI,177620,22
2013-10-28,WV,58527,22
2013-10-28,WY,2743,22
2013-10-29,AL,275248,23
2013-10-29,AR,52824,23
2013-10-29,AZ,330715,23
2013-10-29,CA,2038406,23
2013-10-29,CO,176207,23
2013-10-29,CT,198835,23
2013-10-29,DE,18920,23
2013-10-29,FL,943461,23
2013-10-29,GA,470139,23
2013-10-29,IA,123569,23
2013-10-29,ID,35777,23
2013-10-29,IL,119888,23
2013-10-29,IN,227530,23
2013-10-29,KS,89297,23
2013-10-29,KY,73302,23
2013-10-29,LA,274072,23
2013-10-29,MA,68716,23
2013-10-29,MD,204361,23
2013-10-29,ME,33200,23
2013-10-29,MI,589983,23
2013-10-29,MN,33898,23
2013-10-29,MO,48015,23
2013-10-29,MS,44499,23
2013-10-29,MT,6962,23
2013-10-29,NC,321324,23
2013-10-29,ND,4679,23
2013-10-29,NE,25817,23
2013-10-29,NH,14552,23
2013-10-29,NJ,56341,23
2013-10-29,NM,59755,23
2013-10-29,NV,179644,23
2013-10-29,NY,345908,23
2013-10-29,OH,560617,23
2013-10-29,OK,148669,23
2013-10-29,OR,67259,23
2013-10-29,PA,413727,23
2013-10-29,SC,201947,23
2013-10-29,SD,10269,23
2013-10-29,TN,207878,23
2013-10-29,TX,1614015,23
2013-10-29,UT,112516,23
2013-10-29,VA,168524,23
2013-10-29,VT,9116,23
2013-10-29,WA,272643,23
2013-10-29,WI,177250,23
2013-10-29,WV,59096,23
2013-10-29,WY,2880,23
2013-10-30,AL,226015,24
2013-10-30,AR,44286,24
2013-10-30,AZ,301940,24
2013-10-30,CA,1877344,24
2013-10-30,CO,151311,24
2013-10-30,CT,203417,24
2013-10-30,DE,19229,24
2013-10-30,FL,849902,24
2013-10-30,GA,408430,24
2013-10-30,IA,101995,24
2013-10-30,ID,33587,24
2013-10-30,IL,112080,24
2013-10-30,IN,214062,24
2013-10-30,KS,79402,24
2013-10-30,KY,71196,24
2013-10-30,LA,260857,24
2013-10-30,MA,78484,24
2013-10-30,MD,186401,24
2013-10-30,ME,36143,24
2013-10-30,MI,530491,24
2013-10-30,MN,29584,24
2013-10-30,MO,49023,24
2013-10-30,MS,37483,24
2013-10-30,MT,5909,24
2013-10-30,NC,277453,24
2013-10-30,ND,3631,24
2013-10-30,NE,23677,24
2013-10-30,NH,17737,24
2013-10-30,NJ,57324,24
2013-10-30,NM,56726,24
2013-10-30,NV,163870,24
2013-10-30,NY,333886,24
2013-10-30,OH,536183,24
2013-10-30,OK,143386,24
2013-10-30,OR,61361,24
2013-10-30,PA,404814,24
2013-10-30,SC,195234,24
2013-10-30,SD,9635,24
2013-10-30,TN,187314,24
2013-10-30,TX,1480542,24
2013-10-30,UT,95865,24
2013-10-30,VA,160323,24
2013-10-30,VT,11030,24
2013-10-30,WA,250291,24
2013-10-30,WI,162410,24
2013-10-30,WV,57478,24
2013-10-30,WY,3050,24
2013-10-31,AL,203956,25
2013-10-31,AR,39166,25
2013-10-31,AZ,271694,25
2013-10-31,CA,1713973,25
2013-10-31,CO,149773,25
2013-10-31,CT,176937,25
2013-10-31,DE,14226,25
2013-10-31,FL,765068,25
2013-10-31,GA,365463,25
2013-10-31,IA,99495,25
2013-10-31,ID,27518,25
2013-10-31,IL,94658,25
2013-10-31,IN,206891,25
2013-10-31,KS,68634,25
2013-10-31,KY,70754,25
2013-10-31,LA,242115,25
2013-10-31,MA,61287,25
2013-10-31,MD,165694,25
2013-10-31,ME,28799,25
2013-10-31,MI,487324,25
2013-10-31,MN,24928,25
2013-10-31,MO,42735,25
2013-10-31,MS,37080,25
2013-10-31,MT,5868,25
2013-10-31,NC,247962,25
2013-10-31,ND,3867,25
2013-10-31,NE,21962,25
2013-10-31,NH,14111,25
2013-10-31,NJ,55756,25
2013-10-31,NM,47526,25
2013-10-31,NV,149175,25
2013-10-31,NY,315558,25
2013-10-31,OH,527864,25
2013-10-31,OK,118747,25
2013-10-31,OR,58540,25
2013-10-31,PA,358962,25
2013-10-31,SC,165021,25
2013-10-31,SD,9653,25
2013-10-31,TN,180716,25
2013-10-31,TX,1310595,25
2013-10-31,UT,88264,25
2013-10-31,VA,141038,25
2013-10-31,VT,9438,25
2013-10-31,WA,228566,25
2013-10-31,WI,154859,25
2013-10-31,WV,50686,25
2013-10-31,WY,2193,25
2013-11-01,AL,185607,26
2013-11-01,AR,38509,26
2013-11-01,AZ,261634,26
2013-11-01,CA,1672174,26
2013-11-01,CO,142796,26
2013-11-01,CT,171115,26
2013-11-01,DE,13569,26
2013-11-01,FL,768727,26
2013-11-01,GA,363993,26
2013-11-01,IA,90320,26
2013-11-01,ID,27884,26
2013-11-01,IL,88325,26
2013-11-01,IN,190447,26
2013-11-01,KS,69701,26
2013-11-01,KY,58621,26
2013-11-01,LA,213881,26
2013-11-01,MA,59555,26
2013-11-01,MD,168419,26
2013-11-01,ME,31289,26
2013-11-01,MI,468566,26
2013-11-01,MN,25763,26
2013-11-01,MO,37864,26
2013-11-01,MS,39107,26
2013-11-01,MT,4471,26
2013-11-01,NC,271550,26
2013-11-01,ND,3821,26
2013-11-01,NE,21590,26
2013-11-01,NH,11839,26
2013-11-01,NJ,52728,26
2013-11-01,NM,45288,26
2013-11-01,NV,149701,26
2013-11-01,NY,302692,26
2013-11-01,OH,464005,26
2013-11-01,OK,118648,26
2013-11-01,OR,56743,26
2013-11-01,PA,354743,26
2013-11-01,SC,167591,26
2013-11-01,SD,9746,26
2013-11-01,TN,161778,26
2013-11-01,TX,1257752,26
2013-11-01,UT,81855,26
2013-11-01,VA,134528,26
2013-11-01,VT,9810,26
2013-11-01,WA,203771,26
2013-11-01,WI,143429,26
2013-11-01,WV,52212,26
2013-11-01,WY,2664,26
2013-11-02,AL,192410,27
2013-11-02,AR,36133,27
2013-11-02,AZ,270922,27
2013-11-02,CA,1738946,27
2013-11-02,CO,145475,27
2013-11-02,CT,168558,27
2013-11-02,DE,13960,27
2013-11-02,FL,870779,27
2013-11-02,GA,401188,27
2013-11-02,IA,85435,27
2013-11-02,ID,26839,27
2013-11-02,IL,86630,27
2013-11-02,IN,188135,27
2013-11-02,KS,65065,27
2013-11-02,KY,56183,27
2013-11-02,LA,207858,27
2013-11-02,MA,57905,27
2013-11-02,MD,166867,27
2013-11-02,ME,27042,27
2013-11-02,MI,516757,27
2013-11-02,MN,22180,27
2013-11-02,MO,33946,27
2013-11-02,MS,38772,27
2013-11-02,MT,6196,27
2013-11-02,NC,265643,27
2013-11-02,ND,3217,27
2013-11-02,NE,29176,27
2013-11-02,NH,10966,27
2013-11-02,NJ,50918,27
2013-11-02,NM,47358,27
2013-11-02,NV,157651,27
2013-11-02,NY,289655,27
2013-11-02,OH,478992,27
2013-11-02,OK,132634,27
2013-11-02,OR,57292,27
2013-11-02,PA,335509,27
2013-11-02,SC,163430,27
2013-11-02,SD,9297,27
2013-11-02,TN,175293,27
2013-11-02,TX,1255979,27
2013-11-02,UT,83144,27
2013-11-02,VA,144056,27
2013-11-02,VT,11601,27
2013-11-02,WA,217299,27
2013-11-02,WI,132702,27
2013-11-02,WV,48801,27
2013-11-02,WY,2124,27
2013-11-03,AL,233812,28
2013-11-03,AR,37798,28
2013-11-03,AZ,324224,28
2013-11-03,CA,2090816,28
2013-11-03,CO,174988,28
2013-11-03,CT,209541,28
2013-11-03,DE,18210,28
2013-11-03,FL,998710,28
2013-11-03,GA,468954,28
2013-11-03,IA,103915,28
2013-11-03,ID,37864,28
2013-11-03,IL,98810,28
2013-11-03,IN,217053,28
2013-11-03,KS,82390,28
2013-11-03,KY,63533,28
2013-11-03,LA,307853,28
2013-11-03,MA,74739,28
2013-11-03,MD,214039,28
2013-11-03,ME,31520,28
2013-11-03,MI,611867,28
2013-11-03,MN,29302,28
2013-11-03,MO,44508,28
2013-11-03,MS,51031,28
2013-11-03,MT,7703,28
2013-11-03,NC,318133,28
2013-11-03,ND,3478,28
2013-11-03,NE,21955,28
2013-11-03,NH,14680,28
2013-11-03,NJ,69072,28
2013-11-03,NM,55610,28
2013-11-03,NV,195133,28
2013-11-03,NY,368833,28
2013-11-03,OH,581290,28
2013-11-03,OK,148859,28
2013-11-03,OR,62279,28
2013-11-03,PA,424912,28
2013-11-03,SC,194327,28
2013-11-03,SD,14385,28
2013-11-03,TN,191697,28
2013-11-03,TX,1657942,28
2013-11-03,UT,122516,28
2013-11-03,VA,178616,28
2013-11-03,VT,10195,28
2013-11-03,WA,277922,28
2013-11-03,WI,159012,28
2013-11-03,WV,55364,28
2013-11-03,WY,2671,28
2013-11-04,AL,224311,29
2013-11-04,AR,43453,29
2013-11-04,AZ,319030,29
2013-11-04,CA,1898443,29
2013-11-04,CO,158988,29
2013-11-04,CT,197024,29
2013-11-04,DE,15422,29
2013-11-04,FL,891527,29
2013-11-04,GA,410456,29
2013-11-04,IA,108732,29
2013-11-04,ID,36133,29
2013-11-04,IL,99448,29
2013-11-04,IN,198352,29
2013-11-04,KS,76062,29
2013-11-04,KY,70466,29
2013-11-04,LA,275140,29
2013-11-04,MA,62312,29
2013-11-04,MD,178367,29
2013-11-04,ME,29986,29
2013-11-04,MI,541568,29
2013-11-04,MN,31100,29
2013-11-04,MO,43161,29
2013-11-04,MS,39932,29
2013-11-04,MT,6104,29
2013-11-04,NC,288228,29
2013-11-04,ND,4398,29
2013-11-04,NE,24147,29
2013-11-04,NH,12547,29
2013-11-04,NJ,63453,29
2013-11-04,NM,51344,29
2013-11-04,NV,188864,29
2013-11-04,NY,325710,29
2013-11-04,OH,535045,29
2013-11-04,OK,128758,29
2013-11-04,OR,61777,29
2013-11-04,PA,381561,29
2013-11-04,SC,187798,29
2013-11-04,SD,10434,29
2013-11-04,TN,186559,29
2013-11-04,TX,1508336,29
2013-11-04,UT,106170,29
2013-11-04,VA,157544,29
2013-11-04,VT,9770,29
2013-11-04,WA,243789,29
2013-11-04,WI,182138,29
2013-11-04,WV,52786,29
2013-11-04,WY,2792,29
2013-11-05,AL,224902,30
2013-11-05,AR,44974,30
2013-11-05,AZ,305178,30
2013-11-05,CA,1901061,30
2013-11-05,CO,160600,30
2013-11-05,CT,208158,30
2013-11-05,DE,18696,30
2013-11-05,FL,873629,30
2013-11-05,GA,408538,30
2013-11-05,IA,103755,30
2013-11-05,ID,38568,30
2013-11-05,IL,96126,30
2013-11-05,IN,202500,30
2013-11-05,KS,82199,30
2013-11-05,KY,69229,30
2013-11-05,LA,268867,30
2013-11-05,MA,65526,30
2013-11-05,MD,163155,30
2013-11-05,ME,32637,30
2013-11-05,MI,573178,30
2013-11-05,MN,31380,30
2013-11-05,MO,41427,30
2013-11-05,MS,41356,30
2013-11-05,MT,7237,30
2013-11-05,NC,284253,30
2013-11-05,ND,3950,30
2013-11-05,NE,23342,30
2013-11-05,NH,12270,30
2013-11-05,NJ,58186,30
2013-11-05,NM,53349,30
2013-11-05,NV,183765,30
2013-11-05,NY,336270,30
2013-11-05,OH,529631,30
2013-11-05,OK,135766,30
2013-11-05,OR,62738,30
2013-11-05,PA,389939,30
2013-11-05,SC,185418,30
2013-11-05,SD,10906,30
2013-11-05,TN,184932,30
2013-11-05,TX,1489178,30
2013-11-05,UT,102107,30
2013-11-05,VA,171119,30
2013-11-05,VT,9354,30
2013-11-05,WA,258377,30
2013-11-05,WI,165968,30
2013-11-05,WV,52219,30
2013-11-05,WY,2647,30
2013-11-06,AL,235689,31
2013-11-06,AR,42336,31
2013-11-06,AZ,301813,31
2013-11-06,CA,1835829,31
2013-11-06,CO,150652,31
2013-11-06,CT,199306,31
2013-11-06,DE,15890,31
2013-11-06,FL,860087,31
2013-11-06,GA,412588,31
2013-11-06,IA,101662,31
2013-11-06,ID,32908,31
2013-11-06,IL,104705,31
2013-11-06,IN,211084,31
2013-11-06,KS,75824,31
2013-11-06,KY,77724,31
2013-11-06,LA,269802,31
2013-11-06,MA,65605,31
2013-11-06,MD,173109,31
2013-11-06,ME,31453,31
2013-11-06,MI,567063,31
2013-11-06,MN,34507,31
2013-11-06,MO,44121,31
2013-11-06,MS,40848,31
2013-11-06,MT,6689,31
2013-11-06,NC,283787,31
2013-11-06,ND,3398,31
2013-11-06,NE,24011,31
2013-11-06,NH,14290,31
2013-11-06,NJ,59213,31
2013-11-06,NM,47948,31
2013-11-06,NV,181376,31
2013-11-06,NY,342613,31
2013-11-06,OH,546290,31
2013-11-06,OK,134364,31
2013-11-06,OR,61806,31
2013-11-06,PA,395154,31
2013-11-06,SC,183976,31
2013-11-06,SD,8752,31
2013-11-06,TN,201333,31
2013-11-06,TX,1507187,31
2013-11-06,UT,102166,31
2013-11-06,VA,163863,31
2013-11-06,VT,9710,31
2013-11-06,WA,261064,31
2013-11-06,WI,153618,31
2013-11-06,WV,58040,31
2013-11-06,WY,3609,31
2013-11-07,AL,241604,32
2013-11-07,AR,46225,32
2013-11-07,AZ,304773,32
2013-11-07,CA,1935476,32
2013-11-07,CO,152440,32
2013-11-07,CT,194063,32
2013-11-07,DE,16235,32
2013-11-07,FL,854704,32
2013-11-07,GA,418257,32
2013-11-07,IA,101434,32
2013-11-07,ID,37847,32
2013-11-07,IL,100754,32
2013-11-07,IN,193876,32
2013-11-07,KS,78750,32
2013-11-07,KY,69432,32
2013-11-07,LA,252912,32
2013-11-07,MA,68759,32
2013-11-07,MD,176617,32
2013-11-07,ME,29846,32
2013-11-07,MI,557973,32
2013-11-07,MN,29630,32
2013-11-07,MO,50788,32
2013-11-07,MS,47171,32
2013-11-07,MT,7394,32
2013-11-07,NC,286752,32
2013-11-07,ND,3350,32
2013-11-07,NE,24553,32
2013-11-07,NH,12222,32
2013-11-07,NJ,62112,32
2013-11-07,NM,48993,32
2013-11-07,NV,185202,32
2013-11-07,NY,323865,32
2013-11-07,OH,537526,32
2013-11-07,OK,148962,32
2013-11-07,OR,78102,32
2013-11-07,PA,383347,32
2013-11-07,SC,181352,32
2013-11-07,SD,11315,32
2013-11-07,TN,181909,32
2013-11-07,TX,1455904,32
2013-11-07,UT,101749,32
2013-11-07,VA,155477,32
2013-11-07,VT,9817,32
2013-11-07,WA,265603,32
2013-11-07,WI,158263,32
2013-11-07,WV,55498,32
2013-11-07,WY,4951,32
2013-11-08,AL,208095,33
2013-11-08,AR,36955,33
2013-11-08,AZ,279544,33
2013-11-08,CA,1807911,33
2013-11-08,CO,144856,33
2013-11-08,CT,184797,33
2013-11-08,DE,11223,33
2013-11-08,FL,805211,33
2013-11-08,GA,382893,33
2013-11-08,IA,88634,33
2013-11-08,ID,30804,33
2013-11-08,IL,95762,33
2013-11-08,IN,190585,33
2013-11-08,KS,68019,33
2013-11-08,KY,63504,33
2013-11-08,LA,221167,33
2013-11-08,MA,56421,33
2013-11-08,MD,161549,33
2013-11-08,ME,30906,33
2013-11-08,MI,488786,33
2013-11-08,MN,25173,33
2013-11-08,MO,42990,33
2013-11-08,MS,40596,33
2013-11-08,MT,6279,33
2013-11-08,NC,266474,33
2013-11-08,ND,3574,33
2013-11-08,NE,21489,33
2013-11-08,NH,12667,33
2013-11-08,NJ,61477,33
2013-11-08,NM,49773,33
2013-11-08,NV,171053,33
2013-11-08,NY,300450,33
2013-11-08,OH,474026,33
2013-11-08,OK,118580,33
2013-11-08,OR,63018,33
2013-11-08,PA,348446,33
2013-11-08,SC,156492,33
2013-11-08,SD,12083,33
2013-11-08,TN,182655,33
2013-11-08,TX,1311064,33
2013-11-08,UT,97388,33
2013-11-08,VA,137250,33
2013-11-08,VT,8569,33
2013-11-08,WA,248779,33
2013-11-08,WI,156116,33
2013-11-08,WV,48541,33
2013-11-08,WY,4734,33
2013-11-09,AL,233413,34
2013-11-09,AR,39307,34
2013-11-09,AZ,275130,34
2013-11-09,CA,1858185,34
2013-11-09,CO,147781,34
2013-11-09,CT,192667,34
2013-11-09,DE,13034,34
2013-11-09,FL,851912,34
2013-11-09,GA,426141,34
2013-11-09,IA,84774,34
2013-11-09,ID,29498,34
2013-11-09,IL,90799,34
2013-11-09,IN,183485,34
2013-11-09,KS,65559,34
2013-11-09,KY,60645,34
2013-11-09,LA,266963,34
2013-11-09,MA,57676,34
2013-11-09,MD,164941,34
2013-11-09,ME,30613,34
2013-11-09,MI,517091,34
2013-11-09,MN,24611,34
2013-11-09,MO,36212,34
2013-11-09,MS,47183,34
2013-11-09,MT,6052,34
2013-11-09,NC,276614,34
2013-11-09,ND,3149,34
2013-11-09,NE,24356,34
2013-11-09,NH,12456,34
2013-11-09,NJ,64854,34
2013-11-09,NM,47974,34
2013-11-09,NV,171982,34
2013-11-09,NY,298754,34
2013-11-09,OH,490973,34
2013-11-09,OK,115471,34
2013-11-09,OR,56963,34
2013-11-09,PA,346189,34
2013-11-09,SC,170369,34
2013-11-09,SD,12012,34
2013-11-09,TN,198418,34
2013-11-09,TX,1361309,34
2013-11-09,UT,94817,34
2013-11-09,VA,137837,34
2013-11-09,VT,10159,34
2013-11-09,WA,237955,34
2013-11-09,WI,150725,34
2013-11-09,WV,45943,34
2013-11-09,WY,3321,34
2013-11-10,AL,222017,35
2013-11-10,AR,44679,35
2013-11-10,AZ,293222,35
2013-11-10,CA,1945590,35
2013-11-10,CO,168536,35
2013-11-10,CT,213782,35
2013-11-10,DE,16163,35
2013-11-10,FL,925827,35
2013-11-10,GA,455276,35
2013-11-10,IA,94677,35
2013-11-10,ID,35470,35
2013-11-10,IL,105610,35
2013-11-10,IN,215284,35
2013-11-10,KS,72795,35
2013-11-10,KY,65366,35
2013-11-10,LA,286046,35
2013-11-10,MA,58492,35
2013-11-10,MD,221818,35
2013-11-10,ME,31410,35
2013-11-10,MI,627205,35
2013-11-10,MN,26805,35
2013-11-10,MO,37795,35
2013-11-10,MS,43305,35
2013-11-10,MT,6771,35
2013-11-10,NC,291292,35
2013-11-10,ND,3636,35
2013-11-10,NE,21477,35
2013-11-10,NH,13258,35
2013-11-10,NJ,72725,35
2013-11-10,NM,53068,35
2013-11-10,NV,184713,35
2013-11-10,NY,356077,35
2013-11-10,OH,560173,35
2013-11-10,OK,136352,35
2013-11-10,OR,61445,35
2013-11-10,PA,405402,35
2013-11-10,SC,193240,35
2013-11-10,SD,12745,35
2013-11-10,TN,204529,35
2013-11-10,TX,1586818,35
2013-11-10,UT,115451,35
2013-11-10,VA,160526,35
2013-11-10,VT,10294,35
2013-11-10,WA,252494,35
2013-11-10,WI,180089,35
2013-11-10,WV,50065,35
2013-11-10,WY,3206,35
2013-11-11,AL,250417,36
2013-11-11,AR,42911,36
2013-11-11,AZ,319920,36
2013-11-11,CA,1969721,36
2013-11-11,CO,159908,36
2013-11-11,CT,218198,36
2013-11-11,DE,17728,36
2013-11-11,FL,955088,36
2013-11-11,GA,448006,36
2013-11-11,IA,105333,36
2013-11-11,ID,38256,36
2013-11-11,IL,127169,36
2013-11-11,IN,224728,36
2013-11-11,KS,81220,36
2013-11-11,KY,71583,36
2013-11-11,LA,273681,36
2013-11-11,MA,63940,36
2013-11-11,MD,194380,36
2013-11-11,ME,36329,36
2013-11-11,MI,607732,36
2013-11-11,MN,27942,36
2013-11-11,MO,46016,36
2013-11-11,MS,49468,36
2013-11-11,MT,7394,36
2013-11-11,NC,310164,36
2013-11-11,ND,4033,36
2013-11-11,NE,22359,36
2013-11-11,NH,13953,36
2013-11-11,NJ,70688,36
2013-11-11,NM,57303,36
2013-11-11,NV,178233,36
2013-11-11,NY,363485,36
2013-11-11,OH,573056,36
2013-11-11,OK,139045,36
2013-11-11,OR,65865,36
2013-11-11,PA,415709,36
2013-11-11,SC,195640,36
2013-11-11,SD,11598,36
2013-11-11,TN,186346,36
2013-11-11,TX,1594940,36
2013-11-11,UT,110913,36
2013-11-11,VA,163196,36
2013-11-11,VT,9704,36
2013-11-11,WA,263141,36
2013-11-11,WI,167196,36
2013-11-11,WV,60468,36
2013-11-11,WY,4826,36
2013-11-12,AL,244462,37
2013-11-12,AR,41633,37
2013-11-12,AZ,332836,37
2013-11-12,CA,2043455,37
2013-11-12,CO,159632,37
2013-11-12,CT,217514,37
2013-11-12,DE,17955,37
2013-11-12,FL,902660,37
2013-11-12,GA,425793,37
2013-11-12,IA,106047,37
2013-11-12,ID,35859,37
2013-11-12,IL,115728,37
2013-11-12,IN,215698,37
2013-11-12,KS,90080,37
2013-11-12,KY,94111,37
2013-11-12,LA,263731,37
2013-11-12,MA,70678,37
2013-11-12,MD,199977,37
2013-11-12,ME,35985,37
2013-11-12,MI,586291,37
2013-11-12,MN,29103,37
2013-11-12,MO,48483,37
2013-11-12,MS,46403,37
2013-11-12,MT,7448,37
2013-11-12,NC,335424,37
2013-11-12,ND,3741,37
2013-11-12,NE,23605,37
2013-11-12,NH,12826,37
2013-11-12,NJ,73195,37
2013-11-12,NM,55980,37
2013-11-12,NV,181204,37
2013-11-12,NY,370564,37
2013-11-12,OH,578502,37
2013-11-12,OK,140458,37
2013-11-12,OR,69974,37
2013-11-12,PA,413139,37
2013-11-12,SC,195934,37
2013-11-12,SD,10611,37
2013-11-12,TN,203036,37
2013-11-12,TX,1522212,37
2013-11-12,UT,109145,37
2013-11-12,VA,170374,37
2013-11-12,VT,10290,37
2013-11-12,WA,268056,37
2013-11-12,WI,165872,37
2013-11-12,WV,60495,37
2013-11-12,WY,4150,37
2013-11-13,AL,240934,38
2013-11-13,AR,43904,38
2013-11-13,AZ,328444,38
2013-11-13,CA,2039580,38
2013-11-13,CO,169239,38
2013-11-13,CT,203207,38
2013-11-13,DE,14941,38
2013-11-13,FL,925865,38
2013-11-13,GA,450695,38
2013-11-13,IA,98265,38
2013-11-13,ID,32991,38
2013-11-13,IL,111867,38
2013-11-13,IN,209619,38
2013-11-13,KS,84836,38
2013-11-13,KY,63992,38
2013-11-13,LA,271224,38
2013-11-13,MA,70696,38
2013-11-13,MD,193022,38
2013-11-13,ME,34935,38
2013-11-13,MI,567020,38
2013-11-13,MN,28385,38
2013-11-13,MO,45964,38
2013-11-13,MS,44634,38
2013-11-13,MT,7008,38
2013-11-13,NC,306731,38
2013-11-13,ND,4792,38
2013-11-13,NE,22034,38
2013-11-13,NH,14136,38
2013-11-13,NJ,64446,38
2013-11-13,NM,55388,38
2013-11-13,NV,174431,38
2013-11-13,NY,351387,38
2013-11-13,OH,537455,38
2013-11-13,OK,133771,38
2013-11-13,OR,70437,38
2013-11-13,PA,405557,38
2013-11-13,SC,186308,38
2013-11-13,SD,10899,38
2013-11-13,TN,185701,38
2013-11-13,TX,1557801,38
2013-11-13,UT,106745,38
2013-11-13,VA,153818,38
2013-11-13,VT,9378,38
2013-11-13,WA,280644,38
2013-11-13,WI,160798,38
2013-11-13,WV,55526,38
2013-11-13,WY,2928,38
2013-11-14,AL,219824,39
2013-11-14,AR,43383,39
2013-11-14,AZ,316586,39
2013-11-14,CA,2008199,39
2013-11-14,CO,160068,39
2013-11-14,CT,211846,39
2013-11-14,DE,12215,39
2013-11-14,FL,867327,39
2013-11-14,GA,428690,39
2013-11-14,IA,103120,39
2013-11-14,ID,36965,39
2013-11-14,IL,105687,39
2013-11-14,IN,222040,39
2013-11-14,KS,77637,39
2013-11-14,KY,71403,39
2013-11-14,LA,258822,39
2013-11-14,MA,64686,39
2013-11-14,MD,199531,39
2013-11-14,ME,36852,39
2013-11-14,MI,562022,39
2013-11-14,MN,28469,39
2013-11-14,MO,46402,39
2013-11-14,MS,43057,39
2013-11-14,MT,7651,39
2013-11-14,NC,282e3,39
2013-11-14,ND,5576,39
2013-11-14,NE,24732,39
2013-11-14,NH,14483,39
2013-11-14,NJ,60479,39
2013-11-14,NM,52811,39
2013-11-14,NV,174695,39
2013-11-14,NY,321451,39
2013-11-14,OH,537435,39
2013-11-14,OK,129736,39
2013-11-14,OR,62707,39
2013-11-14,PA,364941,39
2013-11-14,SC,181522,39
2013-11-14,SD,9580,39
2013-11-14,TN,188387,39
2013-11-14,TX,1493713,39
2013-11-14,UT,106178,39
2013-11-14,VA,157897,39
2013-11-14,VT,11051,39
2013-11-14,WA,263757,39
2013-11-14,WI,169345,39
2013-11-14,WV,50265,39
2013-11-14,WY,4663,39
2013-11-15,AL,220951,40
2013-11-15,AR,38229,40
2013-11-15,AZ,299602,40
2013-11-15,CA,1917076,40
2013-11-15,CO,146706,40
2013-11-15,CT,194927,40
2013-11-15,DE,11604,40
2013-11-15,FL,827777,40
2013-11-15,GA,395573,40
2013-11-15,IA,94504,40
2013-11-15,ID,31473,40
2013-11-15,IL,101160,40
2013-11-15,IN,205699,40
2013-11-15,KS,74359,40
