date,stateCode,total
2014-01-17,GA,601463
2014-01-17,IA,137231
2014-01-17,ID,50851
2014-01-17,IL,152157
2014-01-17,IN,296059
2014-01-17,KS,94267
2014-01-17,KY,97763
2014-01-17,LA,375311
2014-01-17,MA,80547
2014-01-17,MD,242732
2014-01-17,ME,51778
2014-01-17,MI,768630
2014-01-17,MN,41852
2014-01-17,MO,55259
2014-01-17,MS,60990
2014-01-17,MT,8621
2014-01-17,NC,408894
2014-01-17,ND,5210
2014-01-17,NE,30281
2014-01-17,NH,16933
2014-01-17,NJ,85648
2014-01-17,NM,68968
2014-01-17,NV,282639
2014-01-17,NY,404158
2014-01-17,OH,773054
2014-01-17,OK,203756
2014-01-17,OR,96758
2014-01-17,PA,516281
2014-01-17,SC,254669
2014-01-17,SD,16096
2014-01-17,TN,267121
2014-01-17,TX,2152574
2014-01-17,UT,162332
2014-01-17,VA,200932
2014-01-17,VT,14993
2014-01-17,WA,408050
2014-01-17,WI,237790
2014-01-17,WV,78060
2014-01-17,WY,5209
2014-01-18,AL,297300
2014-01-18,AR,58722
2014-01-18,AZ,400073
2014-01-18,CA,2699513
2014-01-18,CO,242389
2014-01-18,CT,262811
2014-01-18,DE,15931
2014-01-18,FL,1271936
2014-01-18,GA,596423
2014-01-18,IA,131786
2014-01-18,ID,47507
2014-01-18,IL,158945
2014-01-18,IN,314832
2014-01-18,KS,111389
2014-01-18,KY,89583
2014-01-18,LA,356074
2014-01-18,MA,87175
2014-01-18,MD,242825
2014-01-18,ME,49392
2014-01-18,MI,756594
2014-01-18,MN,39633
2014-01-18,MO,56938
2014-01-18,MS,62358
2014-01-18,MT,7712
2014-01-18,NC,390732
2014-01-18,ND,4235
2014-01-18,NE,26455
2014-01-18,NH,20015
2014-01-18,NJ,83458
2014-01-18,NM,70962
2014-01-18,NV,276578
2014-01-18,NY,427676
2014-01-18,OH,759740
2014-01-18,OK,205561
2014-01-18,OR,90166
2014-01-18,PA,511303
2014-01-18,SC,253968
2014-01-18,SD,17831
2014-01-18,TN,270095
2014-01-18,TX,2003514
2014-01-18,UT,151161
2014-01-18,VA,199038
2014-01-18,VT,15587
2014-01-18,WA,376260
2014-01-18,WI,232446
2014-01-18,WV,73262
2014-01-18,WY,6418
2014-01-19,AL,304683
2014-01-19,AR,58313
2014-01-19,AZ,428198
2014-01-19,CA,2929650
2014-01-19,CO,286209
2014-01-19,CT,282110
2014-01-19,DE,18942
2014-01-19,FL,1285744
2014-01-19,GA,624283
2014-01-19,IA,146137
2014-01-19,ID,56383
2014-01-19,IL,156697
2014-01-19,IN,305105
2014-01-19,KS,100392
2014-01-19,KY,84454
2014-01-19,LA,372715
2014-01-19,MA,101048
2014-01-19,MD,267690
2014-01-19,ME,52351
2014-01-19,MI,775499
2014-01-19,MN,40746
2014-01-19,MO,58538
2014-01-19,MS,67863
2014-01-19,MT,9204
2014-01-19,NC,399259
2014-01-19,ND,4601
2014-01-19,NE,31839
2014-01-19,NH,23201
2014-01-19,NJ,82162
2014-01-19,NM,82001
2014-01-19,NV,283124
2014-01-19,NY,445479
2014-01-19,OH,785618
2014-01-19,OK,197682
2014-01-19,OR,102150
2014-01-19,PA,529830
2014-01-19,SC,251778
2014-01-19,SD,20516
2014-01-19,TN,274842
2014-01-19,TX,2090884
2014-01-19,UT,167883
2014-01-19,VA,213339
2014-01-19,VT,17007
2014-01-19,WA,500476
2014-01-19,WI,261135
2014-01-19,WV,71785
2014-01-19,WY,5267
2014-01-20,AL,345206
2014-01-20,AR,62100
2014-01-20,AZ,426751
2014-01-20,CA,2761483
2014-01-20,CO,252178
2014-01-20,CT,269708
2014-01-20,DE,20331
2014-01-20,FL,1315964
2014-01-20,GA,648955
2014-01-20,IA,138636
2014-01-20,ID,55779
2014-01-20,IL,164903
2014-01-20,IN,309225
2014-01-20,KS,115590
2014-01-20,KY,89510
2014-01-20,LA,390861
2014-01-20,MA,98052
2014-01-20,MD,272167
2014-01-20,ME,53453
2014-01-20,MI,828956
2014-01-20,MN,41255
2014-01-20,MO,61822
2014-01-20,MS,65535
2014-01-20,MT,9705
2014-01-20,NC,386813
2014-01-20,ND,4782
2014-01-20,NE,31197
2014-01-20,NH,19803
2014-01-20,NJ,95644
2014-01-20,NM,79228
2014-01-20,NV,261321
2014-01-20,NY,441012
2014-01-20,OH,845917
2014-01-20,OK,208428
2014-01-20,OR,94900
2014-01-20,PA,547727
2014-01-20,SC,271035
2014-01-20,SD,17925
2014-01-20,TN,268204
2014-01-20,TX,2196197
2014-01-20,UT,150560
2014-01-20,VA,238803
2014-01-20,VT,16197
2014-01-20,WA,406065
2014-01-20,WI,244681
2014-01-20,WV,73081
2014-01-20,WY,6209
2014-01-21,AL,345151
2014-01-21,AR,58417
2014-01-21,AZ,419601
2014-01-21,CA,2699739
2014-01-21,CO,251353
2014-01-21,CT,339826
2014-01-21,DE,25814
2014-01-21,FL,1309367
2014-01-21,GA,615500
2014-01-21,IA,134903
2014-01-21,ID,53741
2014-01-21,IL,177868
2014-01-21,IN,346070
2014-01-21,KS,114390
2014-01-21,KY,109785
2014-01-21,LA,381494
2014-01-21,MA,101009
2014-01-21,MD,374129
2014-01-21,ME,52682
2014-01-21,MI,793941
2014-01-21,MN,44080
2014-01-21,MO,69367
2014-01-21,MS,68288
2014-01-21,MT,9670
2014-01-21,NC,477409
2014-01-21,ND,4481
2014-01-21,NE,27070
2014-01-21,NH,19021
2014-01-21,NJ,118969
2014-01-21,NM,79913
2014-01-21,NV,253043
2014-01-21,NY,432534
2014-01-21,OH,847623
2014-01-21,OK,202178
2014-01-21,OR,101850
2014-01-21,PA,633212
2014-01-21,SC,253014
2014-01-21,SD,17156
2014-01-21,TN,280963
2014-01-21,TX,2127882
2014-01-21,UT,162112
2014-01-21,VA,285511
2014-01-21,VT,14531
2014-01-21,WA,405025
2014-01-21,WI,244026
2014-01-21,WV,104858
2014-01-21,WY,7367
2014-01-22,AL,343865
2014-01-22,AR,63955
2014-01-22,AZ,427396
2014-01-22,CA,2665645
2014-01-22,CO,251e3
2014-01-22,CT,300761
2014-01-22,DE,30833
2014-01-22,FL,1266296
2014-01-22,GA,616823
2014-01-22,IA,152184
2014-01-22,ID,54360
2014-01-22,IL,171565
2014-01-22,IN,320887
2014-01-22,KS,113063
2014-01-22,KY,102602
2014-01-22,LA,376073
2014-01-22,MA,98367
2014-01-22,MD,326399
2014-01-22,ME,54058
2014-01-22,MI,829362
2014-01-22,MN,44463
2014-01-22,MO,70118
2014-01-22,MS,65509
2014-01-22,MT,8287
2014-01-22,NC,447240
2014-01-22,ND,4963
2014-01-22,NE,28813
2014-01-22,NH,20742
2014-01-22,NJ,92940
2014-01-22,NM,74345
2014-01-22,NV,237419
2014-01-22,NY,439884
2014-01-22,OH,844917
2014-01-22,OK,210090
2014-01-22,OR,99084
2014-01-22,PA,581638
2014-01-22,SC,252648
2014-01-22,SD,16527
2014-01-22,TN,272935
2014-01-22,TX,2131096
2014-01-22,UT,161512
2014-01-22,VA,269987
2014-01-22,VT,16489
2014-01-22,WA,382651
2014-01-22,WI,237151
2014-01-22,WV,87147
2014-01-22,WY,5961
2014-01-23,AL,341306
2014-01-23,AR,58173
2014-01-23,AZ,426393
2014-01-23,CA,2760727
2014-01-23,CO,262629
2014-01-23,CT,280921
2014-01-23,DE,24252
2014-01-23,FL,1299509
2014-01-23,GA,622961
2014-01-23,IA,147674
2014-01-23,ID,51037
2014-01-23,IL,182536
2014-01-23,IN,334337
2014-01-23,KS,110700
2014-01-23,KY,99977
2014-01-23,LA,400795
2014-01-23,MA,86446
2014-01-23,MD,301234
2014-01-23,ME,52599
2014-01-23,MI,839336
2014-01-23,MN,46590
2014-01-23,MO,70504
2014-01-23,MS,72215
2014-01-23,MT,9521
2014-01-23,NC,426947
2014-01-23,ND,5723
2014-01-23,NE,28653
2014-01-23,NH,20427
2014-01-23,NJ,87119
2014-01-23,NM,71639
2014-01-23,NV,230994
2014-01-23,NY,433132
2014-01-23,OH,858174
2014-01-23,OK,212072
2014-01-23,OR,102567
2014-01-23,PA,540161
2014-01-23,SC,251467
2014-01-23,SD,16851
2014-01-23,TN,279366
2014-01-23,TX,2342466
2014-01-23,UT,161804
2014-01-23,VA,257126
2014-01-23,VT,15076
2014-01-23,WA,377042
2014-01-23,WI,234970
2014-01-23,WV,97155
2014-01-23,WY,5879
2014-01-24,AL,327805
2014-01-24,AR,55331
2014-01-24,AZ,405219
2014-01-24,CA,2725841
2014-01-24,CO,245778
2014-01-24,CT,260720
2014-01-24,DE,21522
2014-01-24,FL,1249520
2014-01-24,GA,600495
2014-01-24,IA,142538
2014-01-24,ID,48371
2014-01-24,IL,160797
2014-01-24,IN,305550
2014-01-24,KS,104717
2014-01-24,KY,92308
2014-01-24,LA,457505
2014-01-24,MA,86856
2014-01-24,MD,264598
2014-01-24,ME,49104
2014-01-24,MI,858942
2014-01-24,MN,46105
2014-01-24,MO,62387
2014-01-24,MS,66795
2014-01-24,MT,9666
2014-01-24,NC,415366
2014-01-24,ND,5020
2014-01-24,NE,29160
2014-01-24,NH,18509
2014-01-24,NJ,82488
2014-01-24,NM,67340
2014-01-24,NV,253893
2014-01-24,NY,413165
2014-01-24,OH,838265
2014-01-24,OK,200243
2014-01-24,OR,100912
2014-01-24,PA,521129
2014-01-24,SC,237769
2014-01-24,SD,18348
2014-01-24,TN,257916
2014-01-24,TX,2431760
2014-01-24,UT,146665
2014-01-24,VA,246152
2014-01-24,VT,13629
2014-01-24,WA,379898
2014-01-24,WI,241631
2014-01-24,WV,90789
2014-01-24,WY,7011
2014-01-25,AL,297913
2014-01-25,AR,54339
2014-01-25,AZ,385248
2014-01-25,CA,2689810
2014-01-25,CO,227919
2014-01-25,CT,264906
2014-01-25,DE,23790
2014-01-25,FL,1241061
2014-01-25,GA,591993
2014-01-25,IA,134711
2014-01-25,ID,45953
2014-01-25,IL,150635
2014-01-25,IN,311089
2014-01-25,KS,107013
2014-01-25,KY,98547
2014-01-25,LA,378374
2014-01-25,MA,87275
2014-01-25,MD,274216
2014-01-25,ME,45120
2014-01-25,MI,869542
2014-01-25,MN,41178
2014-01-25,MO,63069
2014-01-25,MS,69654
2014-01-25,MT,8449
2014-01-25,NC,403821
2014-01-25,ND,5016
2014-01-25,NE,22942
2014-01-25,NH,17596
2014-01-25,NJ,86845
2014-01-25,NM,66031
2014-01-25,NV,236835
2014-01-25,NY,422269
2014-01-25,OH,869490
2014-01-25,OK,191354
2014-01-25,OR,89362
2014-01-25,PA,538362
2014-01-25,SC,245032
2014-01-25,SD,19576
2014-01-25,TN,255532
2014-01-25,TX,2078808
2014-01-25,UT,139796
2014-01-25,VA,230326
2014-01-25,VT,13211
2014-01-25,WA,347409
2014-01-25,WI,243724
2014-01-25,WV,84560
2014-01-25,WY,5645
2014-01-26,AL,319558
2014-01-26,AR,58241
2014-01-26,AZ,376474
2014-01-26,CA,2482796
2014-01-26,CO,213244
2014-01-26,CT,281108
2014-01-26,DE,21020
2014-01-26,FL,1301711
2014-01-26,GA,600448
2014-01-26,IA,155486
2014-01-26,ID,47259
2014-01-26,IL,166383
2014-01-26,IN,319251
2014-01-26,KS,104713
2014-01-26,KY,91477
2014-01-26,LA,379768
2014-01-26,MA,103113
2014-01-26,MD,286435
2014-01-26,ME,46571
2014-01-26,MI,838404
2014-01-26,MN,47386
2014-01-26,MO,68650
2014-01-26,MS,68446
2014-01-26,MT,9509
2014-01-26,NC,421329
2014-01-26,ND,5794
2014-01-26,NE,24438
2014-01-26,NH,17802
2014-01-26,NJ,85751
2014-01-26,NM,63575
2014-01-26,NV,216993
2014-01-26,NY,446332
2014-01-26,OH,908759
2014-01-26,OK,191707
2014-01-26,OR,83839
2014-01-26,PA,566297
2014-01-26,SC,245634
2014-01-26,SD,17471
2014-01-26,TN,265883
2014-01-26,TX,2092481
2014-01-26,UT,141569
2014-01-26,VA,223316
2014-01-26,VT,15235
2014-01-26,WA,341578
2014-01-26,WI,250997
2014-01-26,WV,82978
2014-01-26,WY,5699
2014-01-27,AL,354441
2014-01-27,AR,58019
2014-01-27,AZ,404615
2014-01-27,CA,2788733
2014-01-27,CO,244951
2014-01-27,CT,266472
2014-01-27,DE,23613
2014-01-27,FL,1276285
2014-01-27,GA,603876
2014-01-27,IA,158013
2014-01-27,ID,56492
2014-01-27,IL,175929
2014-01-27,IN,346560
2014-01-27,KS,101838
2014-01-27,KY,104837
2014-01-27,LA,423197
2014-01-27,MA,87977
2014-01-27,MD,265607
2014-01-27,ME,50774
2014-01-27,MI,982351
2014-01-27,MN,43125
2014-01-27,MO,65634
2014-01-27,MS,68045
2014-01-27,MT,10437
2014-01-27,NC,445398
2014-01-27,ND,5509
2014-01-27,NE,25772
2014-01-27,NH,17484
2014-01-27,NJ,80016
2014-01-27,NM,67674
2014-01-27,NV,236936
2014-01-27,NY,469363
2014-01-27,OH,966045
2014-01-27,OK,215742
2014-01-27,OR,99837
2014-01-27,PA,563377
2014-01-27,SC,269158
2014-01-27,SD,17981
2014-01-27,TN,272489
2014-01-27,TX,2207417
2014-01-27,UT,162215
2014-01-27,VA,222771
2014-01-27,VT,13656
2014-01-27,WA,397538
2014-01-27,WI,263666
2014-01-27,WV,92783
2014-01-27,WY,6321
2014-01-28,AL,512145
2014-01-28,AR,56583
2014-01-28,AZ,397934
2014-01-28,CA,2543256
2014-01-28,CO,229676
2014-01-28,CT,244350
2014-01-28,DE,19923
2014-01-28,FL,1265062
2014-01-28,GA,895666
2014-01-28,IA,150612
2014-01-28,ID,49201
2014-01-28,IL,173274
2014-01-28,IN,333402
2014-01-28,KS,98368
2014-01-28,KY,105704
2014-01-28,LA,499563
2014-01-28,MA,85459
2014-01-28,MD,245544
2014-01-28,ME,48135
2014-01-28,MI,934965
2014-01-28,MN,43557
2014-01-28,MO,65042
2014-01-28,MS,93099
2014-01-28,MT,10600
2014-01-28,NC,530345
2014-01-28,ND,5184
2014-01-28,NE,30262
2014-01-28,NH,18197
2014-01-28,NJ,74600
2014-01-28,NM,65607
2014-01-28,NV,208522
2014-01-28,NY,453303
2014-01-28,OH,916269
2014-01-28,OK,208084
2014-01-28,OR,94529
2014-01-28,PA,540285
2014-01-28,SC,334309
2014-01-28,SD,16204
2014-01-28,TN,322670
2014-01-28,TX,2347722
2014-01-28,UT,147110
2014-01-28,VA,247725
2014-01-28,VT,13586
2014-01-28,WA,376203
2014-01-28,WI,266900
2014-01-28,WV,88991
2014-01-28,WY,5306
2014-01-29,AL,480289
2014-01-29,AR,59643
2014-01-29,AZ,386420
2014-01-29,CA,2558680
2014-01-29,CO,235170
2014-01-29,CT,253144
2014-01-29,DE,23431
2014-01-29,FL,1334880
2014-01-29,GA,905593
2014-01-29,IA,144059
2014-01-29,ID,49748
2014-01-29,IL,157481
2014-01-29,IN,321780
2014-01-29,KS,111249
2014-01-29,KY,94059
2014-01-29,LA,513912
2014-01-29,MA,90291
2014-01-29,MD,268365
2014-01-29,ME,47156
2014-01-29,MI,945222
2014-01-29,MN,46519
2014-01-29,MO,65724
2014-01-29,MS,88583
2014-01-29,MT,11247
2014-01-29,NC,523598
2014-01-29,ND,4960
2014-01-29,NE,26786
2014-01-29,NH,18234
2014-01-29,NJ,89986
2014-01-29,NM,68572
2014-01-29,NV,222793
2014-01-29,NY,466371
2014-01-29,OH,923918
2014-01-29,OK,210891
2014-01-29,OR,93099
2014-01-29,PA,538817
2014-01-29,SC,346336
2014-01-29,SD,16414
2014-01-29,TN,284157
2014-01-29,TX,2164513
2014-01-29,UT,149435
2014-01-29,VA,250291
2014-01-29,VT,14610
2014-01-29,WA,379015
2014-01-29,WI,235426
2014-01-29,WV,91719
2014-01-29,WY,5150
2014-01-30,AL,412271
2014-01-30,AR,53402
2014-01-30,AZ,410628
2014-01-30,CA,2678637
2014-01-30,CO,254593
2014-01-30,CT,253377
2014-01-30,DE,20854
2014-01-30,FL,1286741
2014-01-30,GA,767639
2014-01-30,IA,147724
2014-01-30,ID,51145
2014-01-30,IL,155311
2014-01-30,IN,304164
2014-01-30,KS,104217
2014-01-30,KY,100055
2014-01-30,LA,443344
2014-01-30,MA,89485
2014-01-30,MD,246672
2014-01-30,ME,44135
2014-01-30,MI,856237
2014-01-30,MN,44566
2014-01-30,MO,68789
2014-01-30,MS,70467
2014-01-30,MT,9933
2014-01-30,NC,516389
2014-01-30,ND,5412
2014-01-30,NE,30654
2014-01-30,NH,18611
2014-01-30,NJ,77196
2014-01-30,NM,73010
2014-01-30,NV,225397
2014-01-30,NY,454071
2014-01-30,OH,841470
2014-01-30,OK,200240
2014-01-30,OR,97926
2014-01-30,PA,513672
2014-01-30,SC,298244
2014-01-30,SD,15890
2014-01-30,TN,292637
2014-01-30,TX,2087173
2014-01-30,UT,156895
2014-01-30,VA,257783
2014-01-30,VT,14254
2014-01-30,WA,382205
2014-01-30,WI,244488
2014-01-30,WV,82854
2014-01-30,WY,5255
2014-01-31,AL,361204
2014-01-31,AR,53375
2014-01-31,AZ,405172
2014-01-31,CA,2673290
2014-01-31,CO,269887
2014-01-31,CT,241313
2014-01-31,DE,18943
2014-01-31,FL,1233825
2014-01-31,GA,672606
2014-01-31,IA,134731
2014-01-31,ID,46691
2014-01-31,IL,152374
2014-01-31,IN,291153
2014-01-31,KS,106529
2014-01-31,KY,91718
2014-01-31,LA,393774
2014-01-31,MA,84329
2014-01-31,MD,243361
2014-01-31,ME,48582
2014-01-31,MI,765048
2014-01-31,MN,41541
2014-01-31,MO,69556
2014-01-31,MS,67867
2014-01-31,MT,11268
2014-01-31,NC,470482
2014-01-31,ND,4826
2014-01-31,NE,29699
2014-01-31,NH,17584
2014-01-31,NJ,78551
2014-01-31,NM,70332
2014-01-31,NV,232085
2014-01-31,NY,430842
2014-01-31,OH,736135
2014-01-31,OK,196207
2014-01-31,OR,91945
2014-01-31,PA,505190
2014-01-31,SC,258117
2014-01-31,SD,15827
2014-01-31,TN,270929
2014-01-31,TX,2057312
2014-01-31,UT,143587
2014-01-31,VA,222144
2014-01-31,VT,12717
2014-01-31,WA,388416
2014-01-31,WI,220219
2014-01-31,WV,78258
2014-01-31,WY,4922
2014-02-01,AL,328666
2014-02-01,AR,61970
2014-02-01,AZ,385590
2014-02-01,CA,2577899
2014-02-01,CO,255959
2014-02-01,CT,244548
2014-02-01,DE,17936
2014-02-01,FL,1237351
2014-02-01,GA,626033
2014-02-01,IA,139506
2014-02-01,ID,43024
2014-02-01,IL,159084
2014-02-01,IN,300225
2014-02-01,KS,114858
2014-02-01,KY,90587
2014-02-01,LA,365928
2014-02-01,MA,89722
2014-02-01,MD,248958
2014-02-01,ME,46697
2014-02-01,MI,806136
2014-02-01,MN,38040
2014-02-01,MO,72687
2014-02-01,MS,69321
2014-02-01,MT,10231
2014-02-01,NC,458971
2014-02-01,ND,4757
2014-02-01,NE,27179
2014-02-01,NH,18889
2014-02-01,NJ,74489
2014-02-01,NM,66471
2014-02-01,NV,234553
2014-02-01,NY,470509
2014-02-01,OH,742232
2014-02-01,OK,192152
2014-02-01,OR,86304
2014-02-01,PA,498681
2014-02-01,SC,263097
2014-02-01,SD,17249
2014-02-01,TN,267458
2014-02-01,TX,1998804
2014-02-01,UT,141439
2014-02-01,VA,215461
2014-02-01,VT,12701
2014-02-01,WA,370189
2014-02-01,WI,232288
2014-02-01,WV,77253
2014-02-01,WY,5553
2014-02-02,AL,339170
2014-02-02,AR,63990
2014-02-02,AZ,395938
2014-02-02,CA,2573143
2014-02-02,CO,290095
2014-02-02,CT,264911
2014-02-02,DE,21588
2014-02-02,FL,1248102
2014-02-02,GA,628147
2014-02-02,IA,143456
2014-02-02,ID,53474
2014-02-02,IL,154835
2014-02-02,IN,313363
2014-02-02,KS,114571
2014-02-02,KY,96019
2014-02-02,LA,379107
2014-02-02,MA,95978
2014-02-02,MD,262241
2014-02-02,ME,47013
2014-02-02,MI,814894
2014-02-02,MN,42335
2014-02-02,MO,66034
2014-02-02,MS,67299
2014-02-02,MT,11594
2014-02-02,NC,425719
2014-02-02,ND,4255
2014-02-02,NE,30095
2014-02-02,NH,20153
2014-02-02,NJ,82345
2014-02-02,NM,74110
2014-02-02,NV,254278
2014-02-02,NY,458288
2014-02-02,OH,790821
2014-02-02,OK,243529
2014-02-02,OR,93700
2014-02-02,PA,556473
2014-02-02,SC,260772
2014-02-02,SD,18403
2014-02-02,TN,293793
2014-02-02,TX,2166206
2014-02-02,UT,153446
2014-02-02,VA,220940
2014-02-02,VT,12702
2014-02-02,WA,448398
2014-02-02,WI,234223
2014-02-02,WV,72916
2014-02-02,WY,5635
2014-02-03,AL,348997
2014-02-03,AR,60041
2014-02-03,AZ,402649
2014-02-03,CA,2551302
2014-02-03,CO,253991
2014-02-03,CT,338700
2014-02-03,DE,19506
2014-02-03,FL,1277485
2014-02-03,GA,611159
2014-02-03,IA,146304
2014-02-03,ID,50304
2014-02-03,IL,151894
2014-02-03,IN,295513
2014-02-03,KS,125465
2014-02-03,KY,111562
2014-02-03,LA,389457
2014-02-03,MA,95720
2014-02-03,MD,298480
2014-02-03,ME,49348
2014-02-03,MI,788943
2014-02-03,MN,42667
2014-02-03,MO,74823
2014-02-03,MS,64454
2014-02-03,MT,11341
2014-02-03,NC,414149
2014-02-03,ND,4899
2014-02-03,NE,29742
2014-02-03,NH,18591
2014-02-03,NJ,102654
2014-02-03,NM,66914
2014-02-03,NV,234722
2014-02-03,NY,438062
2014-02-03,OH,747377
2014-02-03,OK,242039
2014-02-03,OR,94614
2014-02-03,PA,630128
2014-02-03,SC,250417
2014-02-03,SD,15956
2014-02-03,TN,283634
2014-02-03,TX,2147703
2014-02-03,UT,153421
2014-02-03,VA,210121
2014-02-03,VT,14417
2014-02-03,WA,390613
2014-02-03,WI,221571
2014-02-03,WV,89585
2014-02-03,WY,5086
2014-02-04,AL,355522
2014-02-04,AR,84977
2014-02-04,AZ,395156
2014-02-04,CA,2597590
2014-02-04,CO,244519
2014-02-04,CT,274696
2014-02-04,DE,15394
2014-02-04,FL,1246136
2014-02-04,GA,604166
2014-02-04,IA,168952
2014-02-04,ID,48174
2014-02-04,IL,176188
2014-02-04,IN,349809
2014-02-04,KS,160514
2014-02-04,KY,126329
2014-02-04,LA,383783
2014-02-04,MA,95262
2014-02-04,MD,250083
2014-02-04,ME,48494
2014-02-04,MI,748607
2014-02-04,MN,40353
2014-02-04,MO,85889
2014-02-04,MS,67251
2014-02-04,MT,10503
2014-02-04,NC,394926
2014-02-04,ND,4344
2014-02-04,NE,38034
2014-02-04,NH,20033
2014-02-04,NJ,92845
2014-02-04,NM,74019
2014-02-04,NV,226890
2014-02-04,NY,414764
2014-02-04,OH,814748
2014-02-04,OK,275236
2014-02-04,OR,92975
2014-02-04,PA,528359
2014-02-04,SC,249038
2014-02-04,SD,14265
2014-02-04,TN,282056
2014-02-04,TX,2094325
2014-02-04,UT,153545
2014-02-04,VA,208494
2014-02-04,VT,12639
2014-02-04,WA,378836
2014-02-04,WI,216412
2014-02-04,WV,77450
2014-02-04,WY,4977
2014-02-05,AL,347551
2014-02-05,AR,65649
2014-02-05,AZ,404537
2014-02-05,CA,2599436
2014-02-05,CO,258516
2014-02-05,CT,319767
2014-02-05,DE,20520
2014-02-05,FL,1282676
2014-02-05,GA,596792
2014-02-05,IA,151450
2014-02-05,ID,49335
2014-02-05,IL,182797
2014-02-05,IN,345576
2014-02-05,KS,154202
2014-02-05,KY,122452
2014-02-05,LA,379461
2014-02-05,MA,120798
2014-02-05,MD,285260
2014-02-05,ME,61056
2014-02-05,MI,849133
2014-02-05,MN,42811
2014-02-05,MO,80607
2014-02-05,MS,59654
2014-02-05,MT,12030
2014-02-05,NC,404402
2014-02-05,ND,3900
2014-02-05,NE,35306
2014-02-05,NH,23320
2014-02-05,NJ,86388
2014-02-05,NM,78156
2014-02-05,NV,231577
2014-02-05,NY,502905
2014-02-05,OH,983001
2014-02-05,OK,233095
2014-02-05,OR,93857
2014-02-05,PA,623589
2014-02-05,SC,239415
2014-02-05,SD,15376
2014-02-05,TN,273936
2014-02-05,TX,2126946
2014-02-05,UT,148640
2014-02-05,VA,209814
2014-02-05,VT,14385
2014-02-05,WA,416563
2014-02-05,WI,223710
2014-02-05,WV,81705
2014-02-05,WY,5694
2014-02-06,AL,359216
2014-02-06,AR,65830
2014-02-06,AZ,411694
2014-02-06,CA,2767267
2014-02-06,CO,267812
2014-02-06,CT,282239
2014-02-06,DE,20646
2014-02-06,FL,1267259
2014-02-06,GA,599691
2014-02-06,IA,147269
2014-02-06,ID,47760
2014-02-06,IL,161251
2014-02-06,IN,330789
2014-02-06,KS,145626
2014-02-06,KY,113252
2014-02-06,LA,384954
2014-02-06,MA,95637
2014-02-06,MD,270171
2014-02-06,ME,51427
2014-02-06,MI,791705
2014-02-06,MN,45469
2014-02-06,MO,79588
2014-02-06,MS,66495
2014-02-06,MT,15447
2014-02-06,NC,402343
2014-02-06,ND,3503
2014-02-06,NE,30704
2014-02-06,NH,20223
2014-02-06,NJ,81862
2014-02-06,NM,78923
2014-02-06,NV,235441
2014-02-06,NY,438602
2014-02-06,OH,855407
2014-02-06,OK,253880
2014-02-06,OR,129933
2014-02-06,PA,539144
2014-02-06,SC,249406
2014-02-06,SD,14985
2014-02-06,TN,274043
2014-02-06,TX,2495423
2014-02-06,UT,151560
2014-02-06,VA,202496
2014-02-06,VT,12206
2014-02-06,WA,381672
2014-02-06,WI,230210
2014-02-06,WV,78103
2014-02-06,WY,4414
2014-02-07,AL,323e3
2014-02-07,AR,69720
2014-02-07,AZ,412404
2014-02-07,CA,2708629
2014-02-07,CO,250037
2014-02-07,CT,255852
2014-02-07,DE,18323
2014-02-07,FL,1282604
2014-02-07,GA,577197
2014-02-07,IA,151604
2014-02-07,ID,58647
2014-02-07,IL,156368
2014-02-07,IN,320465
2014-02-07,KS,123670
2014-02-07,KY,102350
2014-02-07,LA,364605
2014-02-07,MA,94458
2014-02-07,MD,243205
2014-02-07,ME,51730
2014-02-07,MI,774051
2014-02-07,MN,42019
2014-02-07,MO,74963
2014-02-07,MS,61759
2014-02-07,MT,10267
2014-02-07,NC,389109
2014-02-07,ND,5961
2014-02-07,NE,32283
2014-02-07,NH,19279
2014-02-07,NJ,72764
2014-02-07,NM,75893
2014-02-07,NV,230030
2014-02-07,NY,443159
2014-02-07,OH,780506
2014-02-07,OK,235895
2014-02-07,OR,124018
2014-02-07,PA,544198
2014-02-07,SC,234294
2014-02-07,SD,15855
2014-02-07,TN,281116
2014-02-07,TX,2211607
2014-02-07,UT,148306
2014-02-07,VA,196961
2014-02-07,VT,13784
2014-02-07,WA,402248
2014-02-07,WI,229625
2014-02-07,WV,72223
2014-02-07,WY,6025
2014-02-08,AL,304340
2014-02-08,AR,73696
2014-02-08,AZ,385902
2014-02-08,CA,2799394
2014-02-08,CO,235873
2014-02-08,CT,256711
2014-02-08,DE,22305
2014-02-08,FL,1263493
2014-02-08,GA,579399
2014-02-08,IA,152280
2014-02-08,ID,46911
2014-02-08,IL,148582
2014-02-08,IN,296717
2014-02-08,KS,121295
2014-02-08,KY,94587
2014-02-08,LA,358854
2014-02-08,MA,93309
2014-02-08,MD,245324
2014-02-08,ME,48485
2014-02-08,MI,772547
2014-02-08,MN,37082
2014-02-08,MO,69988
2014-02-08,MS,62546
2014-02-08,MT,11615
2014-02-08,NC,392097
2014-02-08,ND,4629
2014-02-08,NE,27976
2014-02-08,NH,18834
2014-02-08,NJ,74224
2014-02-08,NM,70028
2014-02-08,NV,240181
2014-02-08,NY,429469
2014-02-08,OH,743700
2014-02-08,OK,219365
2014-02-08,OR,114842
2014-02-08,PA,502077
2014-02-08,SC,225985
2014-02-08,SD,17527
2014-02-08,TN,259317
2014-02-08,TX,2044901
2014-02-08,UT,143535
